publisher,release_date,price,early_access
,2015-07-23 00:00:00,6.99,False
Chris Hopkin,2015-07-23 00:00:00,2.99,False
Paleozoic,2015-07-23 00:00:00,4.99,False
Devolver Digital,2015-07-23 00:00:00,14.99,False
Dovetail Games - Flight,2015-07-21 00:00:00,16.99,False
Aniode,2015-07-23 00:00:00,12.99,True
A Crowd of Monsters,2015-07-23 00:00:00,2.99,False
Dovetail Games - Flight,2015-07-21 00:00:00,16.99,False
Dovetail Games - Flight,2015-07-21 00:00:00,19.99,False
"Slightly Mad Studios, BANDAI NAMCO Entertainment",2015-07-14 00:00:00,5.49,False
"Tri Synergy, Inc.",2014-03-14 00:00:00,11.99,False
Yang Sun,2015-07-21 00:00:00,4.99,False
Sometimes You,2015-07-02 00:00:00,2.99,False
Recotechnology S.L.,2015-07-21 00:00:00,1.99,False
Alice &amp; Smith,2015-06-30 00:00:00,,False
Studio Paint,2015-07-17 00:00:00,4.99,False
DQ Team,2015-07-17 00:00:00,1.99,False
Displace Media,2015-07-17 00:00:00,4.99,False
SEGA,2015-07-21 00:00:00,,False
Rockin' Android,2015-07-21 00:00:00,5.99,False
Play sp. z o. o.,2015-07-17 00:00:00,1.99,False
Choice of Games,2015-07-17 00:00:00,6.99,False
Studio Paint,2015-07-10 00:00:00,9.99,False
Choice of Games,2015-07-17 00:00:00,,False
Hesketh Studios,2015-07-17 00:00:00,12.99,False
Degica,2015-07-13 00:00:00,24.99,False
,2013-09-07 00:00:00,1.99,False
,2015-07-13 00:00:00,4.99,False
SoftWeir Inc.,2015-07-13 00:00:00,59.99,False
Konsordo,2015-07-13 00:00:00,4.99,False
LearnDistrict Inc.,2015-07-13 00:00:00,4.99,False
PillowPigGames,2015-07-13 00:00:00,4.99,False
Dovetail Games - Flight,2015-07-14 00:00:00,19.99,False
Reventador Games,2015-07-14 00:00:00,2.99,True
8Floor,2015-07-14 00:00:00,2.99,False
Paradox Interactive,2015-07-14 00:00:00,14.99,False
Dovetail Games - Flight,2015-07-14 00:00:00,24.99,False
Paradox Interactive,2015-07-14 00:00:00,2.99,False
Paradox Interactive,2015-07-14 00:00:00,5.99,False
Versus Evil,2015-07-14 00:00:00,14.99,False
Gato Salvaje S.L.,2015-07-14 00:00:00,7.99,False
,2015-07-14 00:00:00,3.99,False
,2015-07-14 00:00:00,4.99,False
,2015-07-14 00:00:00,2.99,False
,2015-07-14 00:00:00,2.99,False
,2015-07-14 00:00:00,2.99,False
,2015-07-14 00:00:00,7.99,False
FIVE-BN GAMES,2015-07-14 00:00:00,6.99,False
Real Dynamics,2015-07-14 00:00:00,3.99,True
,2015-07-14 00:00:00,2.99,False
Eclipse Games,2015-07-15 00:00:00,9.99,False
Versus Evil,2015-07-15 00:00:00,7.99,False
,2014-04-29 00:00:00,1.99,False
MachineSpirit,2015-07-15 00:00:00,9.99,False
AOS GAME,2015-07-16 00:00:00,2.99,False
Mango Protocol,2015-07-16 00:00:00,3.99,False
Duckbridge,2015-07-16 00:00:00,9.99,False
,2015-07-14 00:00:00,19.99,False
,2015-07-16 00:00:00,3.99,False
,2015-07-16 00:00:00,4.99,False
Wild Wolf Std,2015-07-16 00:00:00,Free,True
ISOTX,2015-07-16 00:00:00,,False
Dovetail Games - Trains,2015-07-16 00:00:00,19.99,False
,2015-07-16 00:00:00,19.99,False
Blaze Epic,2015-07-16 00:00:00,1.99,False
Slitherine Ltd.,2015-07-16 00:00:00,19.99,False
New Reality Games,2015-07-16 00:00:00,8.99,False
505 Games,2015-07-16 00:00:00,,False
Nightdive Studios,2015-07-14 00:00:00,,False
,2014-07-29 00:00:00,5.99,False
WnMStudio,2015-07-14 00:00:00,0.99,False
KISS ltd,2015-07-15 00:00:00,9.99,False
Freehold Games,2015-07-15 00:00:00,9.99,True
Axis Games,2015-07-15 00:00:00,14.99,False
Orphic Software,2015-07-15 00:00:00,14.99,False
SEEP,2015-07-15 00:00:00,2.99,False
,2015-07-10 00:00:00,Free to Play,False
Virtual Racing Industries Ltd.,2015-07-10 00:00:00,9.99,False
Screen 7,2014-12-04 00:00:00,2.99,False
Baggy Cat,2015-07-10 00:00:00,9.99,False
roseVeRte,2015-06-19 00:00:00,11.99,False
Blazing Bit Games,2011-03-10 00:00:00,2.99,False
Merge Games,2015-07-10 00:00:00,4.99,False
Libredia,2015-07-10 00:00:00,4.99,False
,2015-07-07 00:00:00,2.99,False
,2015-07-07 00:00:00,2.99,False
,2015-07-07 00:00:00,2.99,False
,2015-07-07 00:00:00,2.99,False
,2015-07-07 00:00:00,11.99,False
Sekai Project,2014-12-30 00:00:00,12.99,False
,2015-07-07 00:00:00,19.99,False
Nyu Media,2015-07-07 00:00:00,2.99,False
Nyu Media,2015-07-07 00:00:00,29.99,False
Moment Studio,2015-07-07 00:00:00,14.99,True
Nyu Media,2015-07-07 00:00:00,9.99,False
Moment Studio,2015-07-07 00:00:00,,False
Epic Quest Games,2015-07-07 00:00:00,1.99,False
Arc System Works,2015-07-07 00:00:00,14.99,False
Gneu LLC,2014-05-28 00:00:00,,False
Rogue Rocket Games,2015-07-08 00:00:00,1.99,False
KISS ltd,2015-07-08 00:00:00,9.99,False
Dovetail Games - Flight,2015-07-08 00:00:00,9.99,False
,2015-07-07 00:00:00,6.99,False
Dovetail Games - Flight,2015-07-08 00:00:00,19.99,False
Artur Games,2015-07-08 00:00:00,4.99,False
Artur Games,2015-07-08 00:00:00,,False
Cole Neumann,2015-07-08 00:00:00,4.99,False
,2015-07-06 00:00:00,19.99,False
Neko Entertainment,2015-07-09 00:00:00,9.99,False
Question,2015-07-09 00:00:00,,False
Neko Entertainment,2015-07-09 00:00:00,2.99,False
Stardock Entertainment,2015-07-09 00:00:00,Free to Play,False
Question,2015-07-09 00:00:00,19.99,False
,2015-07-09 00:00:00,3.99,False
Slitherine Ltd.,2010-12-07 00:00:00,79.99,False
Frogames,2015-07-09 00:00:00,4.99,False
Slitherine Ltd.,2013-03-16 00:00:00,14.99,False
Slitherine Ltd.,2012-03-01 00:00:00,14.99,False
,2013-11-01 00:00:00,1.99,False
Trion Worlds,2015-07-09 00:00:00,Free to Play,False
Nkidu Games Inc.,2015-07-09 00:00:00,19.99,False
Trion Worlds,2015-07-09 00:00:00,19.99,False
Dovetail Games - Flight,2015-07-08 00:00:00,16.99,False
Adult Swim Games,2015-07-09 00:00:00,14.99,False
Dovetail Games - Trains,2015-07-08 00:00:00,39.99,False
Rebellion,2000-05-31 00:00:00,4.99,False
JDM4iK,2015-07-07 00:00:00,4.99,False
YFC games,2015-07-08 00:00:00,Free,False
Rebellion,2004-06-18 00:00:00,4.99,False
,2015-07-08 00:00:00,2.99,False
Peter Gutenko,2015-07-06 00:00:00,,False
Black Lime Studio,2015-07-06 00:00:00,0.99,False
,2015-07-06 00:00:00,4.99,False
Blaze Epic,2015-07-06 00:00:00,1.99,False
DigitalEZ,2015-07-06 00:00:00,4.99,False
,2015-07-06 00:00:00,4.99,False
Panic Ensues Software,2015-07-06 00:00:00,6.99,False
Cornbread Juice Games,2015-07-06 00:00:00,0.99,False
,2013-11-19 00:00:00,1.99,False
Console Classics,2015-07-06 00:00:00,4.99,False
FireFly Studios,2015-07-01 00:00:00,5.99,False
,2015-07-01 00:00:00,14.99,False
,2012-04-20 00:00:00,2.99,False
,2015-03-10 00:00:00,1.99,False
,2015-07-01 00:00:00,24.99,False
Viperante,2015-07-01 00:00:00,7.99,False
REEW GAMES,2015-07-01 00:00:00,,False
,2015-06-30 00:00:00,19.99,False
Alawar Entertainment,2011-06-15 00:00:00,2.99,False
,2015-06-24 00:00:00,Play Now,False
UD,2015-06-29 00:00:00,Free to Play,False
AweSwan,2015-06-29 00:00:00,14.99,False
Guard Crush Games,2015-06-29 00:00:00,,False
Dovetail Games - Flight,2015-06-30 00:00:00,16.99,False
Dovetail Games - Flight,2015-06-30 00:00:00,16.99,False
IronDrop Studios,2015-06-30 00:00:00,4.99,False
Dovetail Games - Flight,2015-06-30 00:00:00,16.99,False
Infernum Games GmbH,2015-06-17 00:00:00,14.99,False
Alternative Software Ltd,1997-03-31 00:00:00,4.99,False
"Jackbox Games, Inc.",2015-06-30 00:00:00,9.99,False
Devolver Digital,2015-06-30 00:00:00,12.99,False
Team17 Digital Ltd,2015-06-30 00:00:00,3.99,False
Stephen Crabb,2015-06-30 00:00:00,0.99,False
Estudio Raed Wulf,2015-06-30 00:00:00,2.99,True
,2015-06-30 00:00:00,2.99,False
,2015-07-02 00:00:00,3.99,False
tinyBuild,2015-07-02 00:00:00,4.99,False
Activision,2015-07-02 00:00:00,14.99,False
Aterdux Entertainment,2015-07-02 00:00:00,19.99,False
Iceberg Interactive,2015-07-02 00:00:00,24.99,False
NotGames,2015-07-02 00:00:00,2.99,False
Flying Interactive,2015-07-06 00:00:00,0.99,False
"KOEI TECMO GAMES CO., LTD.",2015-07-02 00:00:00,1.99,False
,2015-07-02 00:00:00,4.99,False
,2015-07-02 00:00:00,4.99,False
,2015-07-02 00:00:00,5.99,False
,2015-07-02 00:00:00,4.99,False
VaragtP,2015-07-03 00:00:00,2.99,False
"Acceleroto, Inc.",2015-07-03 00:00:00,2.99,False
,2015-06-30 00:00:00,2.99,False
Ludomotion,2015-07-03 00:00:00,4.99,False
Subspace Continuum,2015-07-03 00:00:00,Free to Play,False
Skobbejak Games,2015-07-03 00:00:00,9.99,False
Piranha Bytes Distribution UG&amp;Co KG,2015-07-03 00:00:00,64.99,False
BulkyPix,2015-07-03 00:00:00,9.99,False
,2015-06-30 00:00:00,7.99,False
,2015-06-30 00:00:00,2.99,False
,2015-06-30 00:00:00,3.99,False
Zachtronics,2015-06-30 00:00:00,24.99,False
New State,2015-06-30 00:00:00,3.99,False
For All To Play,2014-09-10 00:00:00,,False
PlazSoft,2015-06-30 00:00:00,9.99,False
Proteus Pixel,2015-06-29 00:00:00,,False
Console Classics,2015-06-29 00:00:00,4.99,False
RiftyGames,2015-06-29 00:00:00,,False
,2015-06-29 00:00:00,4.99,False
Dark-Spot Studio,2015-06-29 00:00:00,11.99,False
Individual Software,2015-06-29 00:00:00,14.99,False
PIXOWL INC.,2015-06-29 00:00:00,4.99,False
Black Shell Media,2015-06-25 00:00:00,3.99,True
Individual Software,2015-06-29 00:00:00,14.99,False
,2015-06-25 00:00:00,1.99,False
John Szymanski,2015-06-25 00:00:00,4.99,False
Digital Tribe,2015-06-25 00:00:00,9.99,False
Black Shell Media,2015-06-25 00:00:00,6.99,False
Prism Game Studios Ltd.,2015-06-25 00:00:00,Free,False
,2015-06-25 00:00:00,2.99,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,0.99,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,2.99,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,1.49,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,1.99,False
,2015-06-23 00:00:00,2.99,False
,2015-06-23 00:00:00,2.99,False
,2015-06-23 00:00:00,2.99,False
,2015-06-23 00:00:00,0.99,False
Warner Bros. Interactive Entertainment,2015-06-23 00:00:00,19.99,False
"Piko Interactive LLC, Classics Digital",1995-01-01 00:00:00,4.99,False
TEAM101,2015-06-23 00:00:00,Free to Play,False
Games4Kids,2001-06-08 00:00:00,7.99,False
LW Games,2015-06-24 00:00:00,4.99,False
,2015-06-23 00:00:00,7.99,False
Milestone S.r.l.,2015-06-23 00:00:00,12.99,False
Digital Tribe,2015-06-25 00:00:00,1.99,False
Milestone S.r.l.,2015-06-23 00:00:00,,False
SEGA,2002-08-20 00:00:00,9.99,False
SEGA,2000-06-13 00:00:00,9.99,False
SEGA,2015-06-25 00:00:00,14.99,False
Triskell Interactive,2015-06-25 00:00:00,19.99,False
505 Games,2015-06-25 00:00:00,,False
WayForward,2015-06-25 00:00:00,9.99,False
Dwarves Might Fly,2015-06-25 00:00:00,4.99,False
,2015-06-25 00:00:00,2.99,True
SNK CORPORATION,2015-06-25 00:00:00,7.99,False
VoidMain Studios,2015-06-26 00:00:00,2.99,False
"KOEI TECMO GAMES CO., LTD.",2015-06-25 00:00:00,59.99,False
"KOEI TECMO GAMES CO., LTD.",2015-06-25 00:00:00,54.99,False
"KOEI TECMO GAMES CO., LTD.",2015-06-25 00:00:00,54.99,False
Jake Huhman,2015-06-25 00:00:00,7.99,False
Travian Games GmbH,2015-06-25 00:00:00,4.99,False
Play sp. z o. o.,2015-06-25 00:00:00,1.99,False
United Independent Entertainment GmbH,2015-06-26 00:00:00,4.99,False
Milestone S.r.l.,2015-06-23 00:00:00,29.99,False
Gentlemen in Tuxedos,2012-08-30 00:00:00,0.99,False
Bloober Team SA,2015-06-24 00:00:00,8.99,False
Black Lime Studio,2015-06-24 00:00:00,0.99,False
Duckvalley Productions,2015-06-24 00:00:00,9.99,False
Sam Barlow,2015-06-24 00:00:00,5.99,False
"Armor Games Studios, PestoForce",2015-06-24 00:00:00,4.99,False
Red Dwarf Games,2015-06-24 00:00:00,,False
Split Polygon,2015-06-23 00:00:00,14.99,True
Turning Wheel LLC,2015-06-23 00:00:00,9.99,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,24.99,False
Matt Gadient,2015-06-23 00:00:00,,False
Matt Gadient,2015-06-23 00:00:00,6.99,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,3.99,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,4.99,False
"CAPCOM Co., Ltd.",2015-06-23 00:00:00,1.49,False
,2015-06-16 00:00:00,9.99,False
,2015-06-16 00:00:00,2.99,False
,2015-06-16 00:00:00,3.99,False
Forever Humble PDX,2015-06-12 00:00:00,1.99,True
N3V Games,2015-06-16 00:00:00,18.99,False
"KOEI TECMO GAMES CO., LTD.",2015-06-16 00:00:00,34.99,False
Aerosoft GmbH,2015-06-17 00:00:00,19.99,False
PlayWay S. A.,2015-06-17 00:00:00,,False
i273 LLC,2015-06-17 00:00:00,4.99,False
Flazm,2015-06-17 00:00:00,,False
IMGN.PRO,2015-06-17 00:00:00,4.99,False
Holy Priest,2015-06-18 00:00:00,Free to Play,False
,2015-06-18 00:00:00,19.99,False
,2015-06-18 00:00:00,Free,False
Focus Home Interactive,2015-06-18 00:00:00,14.99,False
"Ravenscourt, PlayWay Inc",2015-06-18 00:00:00,,False
,2015-06-18 00:00:00,1.99,False
Alternative Software Ltd,2015-06-19 00:00:00,19.99,False
MAGIX Software GmbH,2015-06-19 00:00:00,,False
Axel Shokk,2015-06-19 00:00:00,1.99,False
"Warner Bros. Interactive Entertainment, Feral Interactive (Mac)",2015-06-12 00:00:00,0.99,False
Mastertech,2015-06-15 00:00:00,13.99,False
"Warner Bros. Interactive Entertainment, Feral Interactive (Mac)",2015-06-12 00:00:00,1.99,False
"Warner Bros. Interactive Entertainment, Feral Interactive (Mac)",2015-06-12 00:00:00,0.99,False
,2015-06-11 00:00:00,2.99,False
,2015-06-16 00:00:00,2.99,False
,2015-06-15 00:00:00,4.99,False
,2015-06-16 00:00:00,2.99,False
,2015-06-16 00:00:00,2.99,False
Nomad Games,2015-06-10 00:00:00,1.99,False
,2015-06-10 00:00:00,29.99,False
,2015-06-10 00:00:00,19.99,False
,2015-06-10 00:00:00,54.99,False
Kasedo Games,2015-06-10 00:00:00,3.99,False
Technomancy Studios,2015-06-10 00:00:00,Free to Play,True
OfficialTigerStudios,2015-06-10 00:00:00,,False
,2015-06-10 00:00:00,3.99,False
Ronimo Games,2015-06-10 00:00:00,7.99,False
Ronimo Games,2015-06-10 00:00:00,3.99,False
GameMill Entertainment,2015-06-10 00:00:00,9.99,False
Ronimo Games,2015-06-10 00:00:00,2.99,False
Iceberg Interactive,2015-06-10 00:00:00,41.99,False
Individual Software,2013-10-25 00:00:00,9.99,False
Degica,2015-06-10 00:00:00,9.99,False
,2015-06-10 00:00:00,0.99,False
,2015-06-10 00:00:00,1.99,False
Dogenzaka Lab,2015-06-12 00:00:00,2.99,False
KISS ltd,2015-06-11 00:00:00,4.99,True
,2015-06-11 00:00:00,0.99,False
INSGAMES LIMITED,2015-06-11 00:00:00,7.99,False
,2015-06-08 00:00:00,19.99,False
Viva Media,2015-06-09 00:00:00,19.99,False
,2015-06-09 00:00:00,13.99,False
,2015-06-09 00:00:00,13.99,False
reiti.net,2013-11-01 00:00:00,2.99,False
,2015-06-08 00:00:00,13.99,False
,2015-06-09 00:00:00,13.99,False
Major Games,2015-06-09 00:00:00,9.99,False
Gnarled Scar Manipulations,2015-06-09 00:00:00,Free,False
Scarlet Moon Records,2014-01-27 00:00:00,6.99,False
IMGN.PRO,2015-06-09 00:00:00,19.99,False
,2015-06-09 00:00:00,13.99,False
Singe Studio,2015-06-06 00:00:00,3.99,False
Mode 7,2015-06-08 00:00:00,34.99,False
,2015-06-08 00:00:00,1.99,False
Mode 7,2015-06-08 00:00:00,16.99,False
Mode 7,2015-06-08 00:00:00,10.99,False
"Slightly Mad Studios, BANDAI NAMCO Entertainment",2015-06-08 00:00:00,4.99,False
Reverb Triple XP,2015-06-08 00:00:00,2.99,False
Reverb Triple XP,2015-06-08 00:00:00,2.99,False
Reverb Triple XP,2015-06-08 00:00:00,2.99,False
Kittehface Software,2015-06-08 00:00:00,2.99,False
AGM PLAYISM,2015-06-08 00:00:00,8.99,False
Space Boat Studios,2015-06-08 00:00:00,14.99,True
,2015-06-08 00:00:00,5.99,False
,2015-06-08 00:00:00,5.99,False
DarkArts Studios,2005-02-01 00:00:00,,False
"Slightly Mad Studios, BANDAI NAMCO Entertainment",2015-06-09 00:00:00,3.49,False
BANDAI NAMCO Entertainment,2015-06-09 00:00:00,9.99,False
InterAction studios,2015-06-09 00:00:00,2.99,False
Woodsy Studio,2014-08-26 00:00:00,4.99,False
,2015-06-09 00:00:00,2.49,False
Koch Media,2015-06-08 00:00:00,39.99,False
InterAction studios,2015-06-09 00:00:00,2.99,False
,2015-06-08 00:00:00,13.99,False
,2015-06-08 00:00:00,13.99,False
,2015-06-08 00:00:00,13.99,False
Purple Nebula,2015-06-08 00:00:00,,False
Degica,2015-06-08 00:00:00,4.99,False
Degica,2015-06-08 00:00:00,7.99,False
Degica,2015-06-08 00:00:00,4.99,False
Degica,2015-06-08 00:00:00,24.99,False
,2015-06-08 00:00:00,5.99,False
Michaela Laws,2015-02-12 00:00:00,Free,False
Degica,2015-06-08 00:00:00,14.99,False
Degica,2015-06-08 00:00:00,14.99,False
Fully Bugged,2015-06-04 00:00:00,3.99,False
VaragtP,2015-06-05 00:00:00,2.99,False
Gameforge 4D GmbH,2015-06-05 00:00:00,5.99,False
Stroboskop,2015-06-05 00:00:00,12.99,False
TheShortAndTheTall,2015-06-05 00:00:00,,False
VoxelStorm,2015-04-17 00:00:00,19.99,False
CastleAbra Studios,2015-06-05 00:00:00,6.99,False
Nuligine,2015-06-06 00:00:00,9.99,False
Hosted Games,2014-02-21 00:00:00,,False
Hosted Games,2014-02-21 00:00:00,4.99,False
,2015-06-05 00:00:00,0.99,False
Zinnusl,2015-06-05 00:00:00,9.99,True
Zinnusl,2015-06-05 00:00:00,,False
FlexileStudio,2015-06-05 00:00:00,3.99,False
"Berserk Games, Skybound Interactive",2015-06-05 00:00:00,7.99,False
D-Games,2015-06-05 00:00:00,3.99,False
AGM PLAYISM,2015-06-05 00:00:00,0.99,False
Jetdogs Studios,2015-06-02 00:00:00,2.99,False
Degica,2015-06-05 00:00:00,11.99,False
7 Soft Pillows,2015-06-04 00:00:00,3.99,False
Spooky Star,2015-06-04 00:00:00,2.99,False
Shark Punch,2015-06-04 00:00:00,7.99,False
Librarium Studios,2015-06-04 00:00:00,2.99,False
Binary Fortress Software,2015-06-04 00:00:00,8.99,False
Forever Entertainment S. A.,2015-06-04 00:00:00,2.99,False
WayForward,2015-06-04 00:00:00,2.99,False
,2015-06-04 00:00:00,1.99,False
1C Company,2015-06-04 00:00:00,9.99,False
Kerberos Productions Inc.,2015-06-04 00:00:00,0.99,False
BrashMonkey,2015-06-03 00:00:00,24.99,False
BrashMonkey,2015-06-03 00:00:00,24.99,False
Purple Nebula,2015-06-03 00:00:00,7.99,False
Xtase Studios,2015-06-02 00:00:00,2.99,False
AGM PLAYISM,2015-06-05 00:00:00,0.99,False
BrashMonkey,2015-06-04 00:00:00,24.99,False
practicing01,2015-06-03 00:00:00,Free to Play,False
Tom Johnson,2015-06-03 00:00:00,,False
Dima Kiva,2015-06-03 00:00:00,0.99,False
Redbana Corporation,2007-04-02 00:00:00,Free to Play,False
"Jundroo, LLC",2015-06-03 00:00:00,7.99,False
TicToc Games,2015-06-04 00:00:00,14.99,False
,2015-05-31 00:00:00,19.99,False
Back To Basics Gaming,2015-06-04 00:00:00,0.99,True
Strategy First,2015-06-04 00:00:00,4.99,False
Slitherine Ltd.,2015-06-04 00:00:00,19.99,False
Abyss Lights Studio LLP,2015-06-04 00:00:00,1.99,False
DigitalEZ,2012-02-18 00:00:00,9.99,False
Nyu Media,2015-06-04 00:00:00,4.99,False
Krealit,2015-06-01 00:00:00,3.99,False
Warchest Ltd.,,Free to Play,False
,2015-06-04 00:00:00,19.99,False
,2015-06-02 00:00:00,24.99,False
,2015-06-02 00:00:00,2.99,False
,2015-06-02 00:00:00,2.99,False
,2015-06-02 00:00:00,2.99,False
,2015-06-02 00:00:00,2.99,False
,2015-06-02 00:00:00,11.99,False
Orangepixel,2015-06-02 00:00:00,4.99,False
Himalaya Studios,2010-08-02 00:00:00,4.99,False
Peculiar Games,2015-06-02 00:00:00,5.99,False
Baller industries,2013-07-14 00:00:00,4.99,False
Playtap Games,2015-06-02 00:00:00,5.99,False
,2015-06-02 00:00:00,2.99,False
MAGIX Software GmbH,2015-06-02 00:00:00,49.99,False
ToMorning Productions,2015-06-02 00:00:00,14.99,True
Tiny Colossus,2014-04-01 00:00:00,Free To Play,False
Screeching Wizard,2015-06-01 00:00:00,0.99,False
BIT-GEN,2015-06-01 00:00:00,4.99,False
roseVeRte,2015-06-01 00:00:00,,False
cybercritics,2015-06-01 00:00:00,4.99,False
Diabolical Mind,2015-06-02 00:00:00,7.99,False
,2015-05-28 00:00:00,1.99,False
Dovetail Games,2015-06-02 00:00:00,4.99,False
Forcequitapplicatons,2015-06-01 00:00:00,8.99,True
Dovetail Games,2015-06-02 00:00:00,4.99,False
Dovetail Games,2015-06-02 00:00:00,4.99,False
InvertMouse,2015-06-02 00:00:00,1.99,False
Viva Media,2015-05-29 00:00:00,2.99,False
Retro Game Crunch,2015-05-29 00:00:00,,False
Retronic Games,2015-05-29 00:00:00,4.99,False
Northway Games,2015-05-29 00:00:00,14.99,False
Kursed Studios,2015-05-30 00:00:00,7.99,False
Aldorlea Games,2015-05-29 00:00:00,4.99,False
Red Beat,2015-05-29 00:00:00,5.99,False
Sekai Project,2015-05-29 00:00:00,39.99,False
,2015-05-22 00:00:00,9.99,False
NVLMaker,2015-05-30 00:00:00,9.99,False
Headup Games,2015-06-01 00:00:00,4.99,False
Psychotic Psoftware,2014-10-31 00:00:00,2.99,False
Mastertronic,2015-06-01 00:00:00,4.99,False
Wakeskater Studio,2015-06-01 00:00:00,1.99,False
10tons Ltd,2015-06-01 00:00:00,7.99,False
Dark Amber Softworks,2015-06-01 00:00:00,9.99,True
3000AD,2015-05-29 00:00:00,29.99,False
Hellscape Games,2015-05-29 00:00:00,1.99,False
rokapublish,2015-05-29 00:00:00,9.99,False
"Idea Factory, Idea Factory International",2015-05-29 00:00:00,0.99,False
"Idea Factory, Idea Factory International",2015-05-29 00:00:00,29.99,False
"Idea Factory, Idea Factory International",2015-05-29 00:00:00,0.99,False
"Idea Factory, Idea Factory International",2015-05-29 00:00:00,0.99,False
"Idea Factory, Idea Factory International",2015-05-29 00:00:00,0.99,False
KISS ltd,2015-05-29 00:00:00,4.99,False
DreamsSoftGames,2015-05-29 00:00:00,3.99,False
"Idea Factory, Idea Factory International",2015-05-29 00:00:00,0.99,False
KISS ltd,2015-05-29 00:00:00,2.99,False
MichaelArts,2015-05-29 00:00:00,7.99,False
,2015-05-29 00:00:00,5.99,False
Plug In Digital,2015-05-29 00:00:00,12.99,False
Whalenought Studios,2015-05-28 00:00:00,19.99,False
Martin Veilleux,2015-06-02 00:00:00,6.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,3.99,False
Nomad Games,2015-05-29 00:00:00,4.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,1.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
SmashMouth Games Ltd,2015-05-29 00:00:00,0.99,False
Sekai Project,2015-05-27 00:00:00,,False
Undead Labs LLC,2015-05-27 00:00:00,,False
Dovetail Games - Trains,2015-05-28 00:00:00,19.99,False
Undead Labs LLC,2015-05-27 00:00:00,,False
,2015-05-28 00:00:00,Free,False
Untouch,2015-05-27 00:00:00,4.99,True
Lighthouse Games Studio,2015-06-28 00:00:00,2.99,True
Orbital Knight,2015-05-28 00:00:00,4.99,False
Microids,2015-05-28 00:00:00,9.99,False
1C Online Games,2015-05-28 00:00:00,6.99,False
Libredia,2015-05-28 00:00:00,6.99,False
1C Company,2015-05-28 00:00:00,6.99,False
1C Online Games,2015-05-28 00:00:00,6.99,False
Buka Entertainment,2003-11-22 00:00:00,4.99,False
"Niffler Ltd., Nkidu Games Inc.",2015-05-28 00:00:00,1.99,False
"Niffler Ltd., Nkidu Games Inc.",2015-05-28 00:00:00,4.99,False
"Niffler Ltd., Nkidu Games Inc.",2015-05-28 00:00:00,2.99,False
M2H,2015-05-28 00:00:00,4.99,False
Degica,2015-05-26 00:00:00,4.99,False
Degica,2015-05-26 00:00:00,3.99,False
,2015-05-26 00:00:00,9.99,False
Big Fat Simulations Inc.,2015-05-28 00:00:00,9.99,False
,2015-05-19 00:00:00,2.99,False
,2012-09-22 00:00:00,1.99,False
Degica,2015-05-26 00:00:00,1.99,False
8Floor,2015-05-26 00:00:00,6.99,False
,2015-05-26 00:00:00,1.99,False
Sekai Project,2012-08-11 00:00:00,9.99,False
Dreamatrix,2007-06-05 00:00:00,12.99,False
DropDGames,2015-05-26 00:00:00,2.99,True
Dovetail Games,2015-05-27 00:00:00,4.99,False
Arc System Works,2015-05-26 00:00:00,14.99,False
"oddonegames, neobricks",2015-05-27 00:00:00,7.99,False
Paradox Interactive,2015-05-26 00:00:00,14.99,False
Aldorlea Games,2015-05-26 00:00:00,4.99,False
Dylan Fitterer,2015-05-26 00:00:00,14.99,False
No Pest Productions,2015-05-26 00:00:00,,False
Cult Software,2015-05-26 00:00:00,3.99,False
Good Shepherd Entertainment,2015-05-26 00:00:00,14.99,False
Good Shepherd Entertainment,2015-05-26 00:00:00,Free,False
Cult Software,2015-05-26 00:00:00,4.99,False
Lightbulb Crew,2015-05-26 00:00:00,,False
Lightbulb Crew,2015-05-26 00:00:00,,False
Dylan Fitterer,2015-05-26 00:00:00,,False
Three Brothers Games,2015-05-26 00:00:00,4.99,False
Three Prong Productions,2015-05-26 00:00:00,1.99,False
,2015-05-26 00:00:00,2.99,False
,2015-05-26 00:00:00,2.99,False
FIVE-BN GAMES,2015-05-22 00:00:00,6.99,False
Jordan Sendar,2015-05-22 00:00:00,3.99,False
Aldorlea Games,2015-05-27 00:00:00,5.99,False
Rakesh Malik,2015-05-29 00:00:00,,False
Rakesh Malik,2015-05-25 00:00:00,4.99,False
Swinfjord-Games,2015-05-25 00:00:00,4.99,False
